# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231130
# End date: 20240227
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Conversions,Ad revenue
/ladies-c3/leather-handbags-c10/orange-t8,1,116,0.008620689655172414,15.439655172413794,2,1,0.5,10.5,8,0,0
/ladies-c3/leather-handbags-c10/real-leather-flapover-quilted-bag-cotswold-navy-63858-p7893,1,178,0.0056179775280898875,20.084269662921347,3,3,1,232,58,0,0
/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-black-63753-p7875,1,83,0.012048192771084338,23.012048192771083,0,0,0,0,0,0,0
/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-ochre-yellow-63753-p7878/s23012?cid=GBP&glCurrency=GBP&glCountry=GB,1,13,0.07692307692307693,43.46153846153846,1,1,1,3,8,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-2-tone-tan-63754-p7883,1,317,0.0031545741324921135,31.141955835962143,2,0,0,0.5,8,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-ochre-yellow-63754-p7887,1,241,0.004149377593360996,28.112033195020746,1,1,1,28,5,0,0
/ladies-c3/leather-handbags-c10/sienna-de-luca-m56/navy-t49,1,15,0.06666666666666667,6.533333333333333,1,1,1,12,6,0,0
/ladies-c3/leather-handbags-c10/the-bridge-m7/orange-t8,1,38,0.02631578947368421,58.60526315789474,1,0,0,9,4,0,0
/ladies-c3/leather-handbags-c10/three-section-leather-shoulder-work-bag-tan-62076-p8143,1,92,0.010869565217391304,11.065217391304348,1,1,1,188,13,0,0
/ladies-c3/leather-handbags-c10/two-section-zip-top-leather-crossbody-bag-chestnut-k-44-p7244,1,264,0.003787878787878788,9.784090909090908,1,0,0,6,5,0,0
/ladies-c3/leather-handbags-c10/vittoria-croc-print-leather-shoulder-bag-black-croc-bc4-p8113,1,259,0.003861003861003861,18.115830115830114,2,0,0,4.5,8,0,0
/ladies-c3/leather-handbags-c10/zip-top-leather-crossbody-bag-black-t-89-p7525,1,59,0.01694915254237288,12.05084745762712,3,2,0.6666666666666666,21,19,0,0
/ladies-c3/leather-jacket-mid-brown-app-isla-p3731,1,93,0.010752688172043012,9.602150537634408,0,0,0,0,0,0,0
/ladies-c3/leather-jacket-mid-brown-nap-marabelle-p3735,1,248,0.004032258064516129,23.532258064516128,1,1,1,12,8,0,0
/ladies-c3/leather-jacket-navy-juliet-p3736,1,271,0.0036900369003690036,13.800738007380074,2,1,0.5,6,14,0,0
/ladies-c3/leather-jackets-c9/3-4-styles-c91/womens-knee-length-belted-fashion-leather-coat-black-nancy-2-p7170/s21423?utm_medium=ppc&amp;utm_term=Monomoi-womens-knee-length-belted-fashion-leather-coat-black-nancy-2-size-14-0004748604&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOor9uoTDCo5mkFiRQk5MJdYQqWoQd2g9JS_WYWZ_SA817IyW4sey2h4,1,1,1,4,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/ashwood-m1/cream-t4,1,9,0.1111111111111111,4,1,1,1,36,8,0,0
/ladies-c3/leather-jackets-c9/big-7-m60/size-18-t35,1,58,0.017241379310344827,11.724137931034482,1,1,1,13,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-black-enya-p3965,1,26,0.038461538461538464,9.23076923076923,1,0,0,0,4,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-biker-jacket-bordeaux-casey-p3416,1,230,0.004347826086956522,9.321739130434782,1,1,1,44,12,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-leather-fashion-biker-jacket-black-paradise-p7458,1,218,0.0045871559633027525,45.87614678899082,1,1,1,65,22,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-short-vegetable-tanned-leather-biker-jacket-black-jenner-p2291,1,536,0.0018656716417910447,29.199626865671643,1,1,1,29,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-veg-tanned-leather-plain-biker-jacket-tan-awl-79-p8067,1,75,0.013333333333333334,7.64,1,1,1,423,16,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/ladies-vegetable-tanned-leather-studded-biker-jacket-ellaria-p3220,1,263,0.0038022813688212928,29.722433460076047,1,1,1,10,9,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-black-sheena-p3423,1,48,0.020833333333333332,6.395833333333333,1,0,0,1,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-mid-brown-nap-britney-p3010,1,603,0.001658374792703151,35.22885572139303,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-oxblood-aurora-p3070/s10919?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-oxblood-aurora-size-20-size-20-0003423607&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopnssSl-gMqBsYQANsoGf58_dZcBESQ8cOQ-h7LG_1ra5GoAV2iwmo,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-oxblood-casey-p3074,1,93,0.010752688172043012,8.0752688172043,3,4,1,495.6666666666667,177,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-oxblood-lillian-p3068/s10905?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-oxblood-lillian-size-20-size-20-0003427207&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopGxgPL1wgdR0nu2iPL82UXbRP4z8LrOLLyYlJioJRZsijJXWSx-EM,1,1,1,6,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946,1,1206,0.0008291873963515755,16.386401326699833,7,5,0.7142857142857143,239.42857142857142,203,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946/s14249?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-red-lola-size-12-size-12-0003882403&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOootQsG6W9Akh21uIEhUeH_9j3zSGNSH4397sh5Ox7sezCja_z0PY6Q,1,1,1,13,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-royal-blue-casey-p7533/s22083?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-royal-blue-casey-size-20-size-20-0004829207&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoor8l5eVkupenyzdj0JxAoSzKE6hBBzps9ptKiXxxoBgubZ4sMFLXk,1,1,1,14,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-tan-casey-p7534/s22094?utm_medium=ppc&amp;utm_term=Ashwood-leather-biker-jacket-tan-casey-size-24-size-24-0004830409&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOop-ICbqhoTk5EIWKVh0AsWEjQTYRiy-a7-T4flLk-_FsdYVNYDmVEk,1,1,1,10,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-jacket-red-essen-p2992,1,107,0.009345794392523364,14.476635514018692,2,2,1,93.5,44,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/short-vegetable-tanned-leather-biker-jacket-red-jenner-p2292,1,970,0.0010309278350515464,15.882474226804124,4,1,0.25,4.5,19,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/short-vegetable-tanned-leather-biker-jacket-red-sabine-p2309,1,197,0.005076142131979695,7.456852791878172,1,0,0,3,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/veg-tanned-biker-jacket-tan-kiara-p2307,1,45,0.022222222222222223,7.2444444444444445,1,0,0,3,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/vegetable-tanned-leather-biker-jacket-cognac-kendall-p2340,1,224,0.004464285714285714,9.553571428571429,1,1,1,27,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/vegetable-tanned-leather-biker-jacket-tan-ballerina-p2306/s9315?utm_medium=ppc&amp;utm_term=estimo-vegetable-tanned-leather-biker-jacket-tan-ballerina-size-14-size-14-0003040004&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOop8k5SYidA4XMqXDmSyL23FKvgaKLh5pkMDPlOZn-z5THJDrqQdqyY,1,1,1,11,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/vegetable-tanned-leather-biker-jacket-white-eleonare-p2305,1,88,0.011363636363636364,15.977272727272727,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-red-nirma-p7139/s21253?utm_medium=ppc&amp;utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-red-nirma-s-size-8-0004681101&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooKEDwNOVOFpcAr5MSMqs3SgD2tpMWia3mWU-ALymapkNcahFcszFE,1,1,1,12,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-stone-wash-diana-p7177/s21459?utm_medium=ppc&amp;utm_term=roxbike-women-apos-s-detachable-hood-leather-biker-jacket-stone-wash-size-12-0004753403&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooilW_GcoxVrbDOv0HkiL5G76FHRrRUmsghy7jyoOb1zaWWG2uwYDc,1,1,1,9,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-dark-green-lk1-p7178/s21472?utm_medium=ppc&amp;utm_term=Monomoi-women-apos-s-leather-biker-jacket-dark-green-lk1-size-24-size-24-0004752209&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqTOYIP4G9U3Akj-G2_MbWzsxT7zss9ibRewH0SMeAQcPKrA5TsYAA,1,1,1,41,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-red-bikex-p7165,1,39,0.02564102564102564,16.76923076923077,2,2,1,139,101,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-jacket-timber-targaryen-p3437,1,121,0.008264462809917356,14.115702479338843,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-beige-1141-p7122,1,420,0.002380952380952381,5.504761904761905,1,0,0,1,5,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-side-zip-leather-biker-jacket-red-1141-p7124,1,116,0.008620689655172414,5.758620689655173,2,0,0,1.5,9,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-two-in-one-leather-hooded-jacket-tan-malmo-p8063,1,131,0.007633587786259542,10.412213740458014,1,0,0,9,5,0,0
/ladies-c3/leather-jackets-c9/black-t1,1,376,0.0026595744680851063,25.3031914893617,4,3,0.42857142857142855,82.25,85,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/cognac-t46,1,29,0.034482758620689655,7.137931034482759,1,1,1,10,8,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-black-awl-blazer-p7637,1,449,0.0022271714922048997,42.98218262806236,1,1,1,26,5,0,0
/ladies-c3/leather-jackets-c9/brampton-m25/brown-t3,1,70,0.014285714285714285,16.385714285714286,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/leather-jacket-cognac-ddy-isla-p3730/s13509?utm_medium=ppc&amp;utm_term=ashwood-leather-jacket-cognac-ddy-isla-size-20-size-20-0001464907&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooC-JUsQfhteUZKvNZf2t3u7L62DA43OxwlxD-f1KcYp9Cw-uIYJTc,1,1,1,21,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/mosaic-light-weight-leather-jacket-black-sienna-p2605,1,421,0.0023752969121140144,17.91211401425178,1,1,1,10,6,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-tan-awl-284-p7635,1,179,0.00558659217877095,18.620111731843576,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-oversized-leather-coat-black-napp-isleen-p3299,1,461,0.0021691973969631237,43.94143167028199,1,0,0,0,2,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-cognac-app-bridget-p3290,1,180,0.005555555555555556,9.372222222222222,2,1,0.5,4.5,9,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-mid-brown-app-bridget-p3291,1,820,0.0012195121951219512,22.409756097560976,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-oversized-leather-coat-mid-brown-app-fiona-p3298,1,226,0.004424778761061947,17.283185840707965,1,0,0,1,4,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-oxblood-universal-p7614,1,219,0.0045662100456621,13.105022831050228,1,0,0,2,5,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7616,1,175,0.005714285714285714,11.6,1,0,0,0,3,0,0
/ladies-c3/leather-jackets-c9/estimo-m30,1,33,0.030303030303030304,8.666666666666668,1,1,1,25,4,0,0
/ladies-c3/leather-jackets-c9/fenland-m10,1,142,0.007042253521126761,7.943661971830986,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92/size-8-t30,1,25,0.04,5.2,1,1,1,33,6,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22639?utm_medium=ppc&amp;utm_term=Ashwood-ladies-waterfall-front-leather-jacket-black-diva-size-8-size-8-0004882101&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorSCm84nfCislv_Gmhtwppecd6fpaxIcOvnFOhvn6CHSme360j3xbc,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22639?utm_medium=ppc&amp;utm_term=Ashwood-ladies-waterfall-front-leather-jacket-black-diva-size-8-size-8-0004882101&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorzsdwTB7qkli3Co8odmeOIM69nu6vOO94ec8fg94jj-UBtK7IgQwM,1,1,1,4,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-black-app-britney-p279,1,488,0.0020491803278688526,27.55532786885246,3,1,0.3333333333333333,14,38,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-bordeaux-kasmira-p1139,1,104,0.009615384615384616,1.8269230769230769,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/leather-biker-jacket-tan-zoey-p7631,1,69,0.014492753623188406,13.927536231884059,1,1,0.5,48,18,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-app-marabelle-p1000,1,168,0.005952380952380952,22.625,1,1,1,937,79,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-ddy-agnus-p274,1,28,0.03571428571428571,9.392857142857142,1,0,0,0,4,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-nap-alana-p276,1,327,0.0030581039755351682,14.718654434250764,1,1,1,74,11,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-nap-katherine-p67,1,317,0.0031545741324921135,33.170347003154575,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-brown-agnus-p264,1,77,0.012987012987012988,31.636363636363637,1,0,0,2,7,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-brown-helena-p267,1,126,0.007936507936507936,17.285714285714285,2,1,0.5,8.5,10,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-cognac-ddy-molly-p79,1,47,0.02127659574468085,14.106382978723405,1,1,0.5,0,14,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-lt-red-chloe-p293,1,1846,0.0005417118093174431,25.947453954496208,1,1,1,6,9,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-porto-brown-chloe-p295,1,887,0.0011273957158962795,34.90078917700113,1,1,1,40,13,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-tan-nap-alana-p1458,1,206,0.0048543689320388345,7.101941747572815,2,0,0,0,7,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6305?utm_medium=ppc&amp;utm_term=ashwood-long-length-gothic-coat-black-black-zelda-size-12-size-12-0001682803&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooNhrH-epDPr36aY3FIh1HmYNdYP8845B2DV-23pAka3xRMnSA2ijA,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-trinity-p1251/s6394?utm_medium=ppc&amp;utm_term=Ashwood-long-length-gothic-coat-black-trinity-size-8-size-8-0001678001&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooOP4dCGadgvDTldTESPIgENSyi5EzMNYleUUi0JY0tgdeIrNY7QmQ,1,1,1,10,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-trinity-p1251/s6394?utm_medium=ppc&amp;utm_term=Ashwood-long-length-gothic-coat-black-trinity-size-8-size-8-0001678001&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqtFDCFbiN9TKrxTGddY3-jswFfQWWWbcLAIlF7Zm8FxYjS4gW2c3Q,1,1,1,4,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/long-length-trench-coat-black-nap-adreana-p1246/s6342?utm_medium=ppc&amp;utm_term=Ashwood-long-length-trench-coat-black-nap-adreana-size-10-size-10-0000675802&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqFdriIHHUDz1s2UlhF8S82DXqI3bjuGYkJB1Lby2O1CT7PpCzpyo4,1,1,1,27,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/long-length-trench-coat-fox-trim-black-collena-p1256/s6561?utm_medium=ppc&amp;utm_term=Ashwood-long-length-fox-trim-coat-black-collena-size-10-size-10-0001398202&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqeEg9Fsw2zBPxeeY9nfWeTb5K-5Bvlhhe7e_aXUuv2EPMmiFUwkS4,1,1,1,4,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/monomoi-m52/orange-t8,1,27,0.037037037037037035,52.629629629629626,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/vegetable-tanned-leather-biker-jacket-black-eleonare-p1422,1,196,0.00510204081632653,8.831632653061224,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/womens-detachable-hood-3-4-leather-jacket-black-sofia-p7083,1,644,0.0015527950310559005,14.211180124223603,2,1,0.5,23.5,14,0,0
/ladies-c3/leather-jackets-c9/womens-detachable-hood-3-4-leather-jacket-black-sofia-p7083/s20935?utm_medium=ppc&amp;utm_term=Monomoi-women-apos-s-detachable-hood-3-4-leather-jacket-black-sofia-s-size-16-0004622905&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorzer90C4erglPcPQBWhBx2tHyAZmbIeQ57nphKstKyiROVq1fLarA,1,1,1,15,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/womens-leather-jacket-beige-anita-p7157/s21358?utm_medium=ppc&amp;utm_term=Monomoi-women-apos-s-leather-jacket-beige-anita-size-18-size-18-0004719506&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqrx4bhXjUD9dIwkz8es-PuhiWVeKwySzmLZ_wYApyX8QTd2cron7U,1,1,1,5,0,0,0,0,0,0,0
/ladies-c3/leather-snake-print-crossbody-saddle-bag-tan-63285-p5474/s17075?utm_medium=ppc&amp;utm_term=Ashwood-leather-snake-print-crossbody-saddle-bag-tan-63285-size-one-size-one-size-0004165600&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoqBWnvTKDws8GutvcRhA3QZz5C9i9RTFVvV1gc5Mo-ZgEu0bmTMAFo,1,1,1,9,0,0,0,0,0,0,0
/ladies-c3/leather-three-section-cross-body-bag-black-63789-p6504,1,54,0.018518518518518517,7.277777777777778,1,1,1,0,7,0,0
/ladies-c3/leather-three-section-cross-body-bag-green-croc-63789-croc-p6602,1,219,0.0045662100456621,18.698630136986303,0,0,0,0,0,0,0
/ladies-c3/leather-three-section-cross-body-bag-tan-croc-63789-croc-p6603,1,104,0.009615384615384616,10.009615384615385,0,0,0,0,0,0,0
/ladies-c3/leather-vintage-laptop-work-bag-black-g-34-p3811/s13857?utm_medium=ppc&amp;utm_term=ashwood-leather-vintage-laptop-work-bag-black-g-34-size-one-size-size-one-size-0003851300&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOophyWCK5c8rkQjCYoL7LSFc6QjTXWKdnseeJC9pE5E77ndzf4X_pBI,1,1,1,7,0,0,0,0,0,0,0
/ladies-c3/long-length-sheepskin-coat-black-brissa-3581-p5740/s17719?utm_medium=ppc&amp;utm_term=Ashwood-long-length-sheepskin-coat-black-brissa-3581-size-12-size-12-0004204803&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOor4e7DffttjV97EEz7r4PloSHs2nLryaPeLa2LqDePSdXKIP6SHsmI,1,1,1,53,0,0,0,0,0,0,0
/ladies-c3/long-length-sheepskin-coat-black-brissa-3581-p5740/s17719?utm_medium=ppc&amp;utm_term=Ashwood-long-length-sheepskin-coat-black-brissa-3581-size-12-size-12-0004204803&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOorDFHo8jl4qoptOUn3HT7DP0i5Q1jLEkpmZLUx4hPhYr1AHbzj__Ak,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/long-length-sheepskin-coat-black-brissa-3581-p5740/s17719?utm_medium=ppc&amp;utm_term=Ashwood-long-length-sheepskin-coat-black-brissa-3581-size-12-size-12-0004204803&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoraJOl6M_dj43PwKkRAqpForieIlghAMu1BpLAzMMl3PPbBRVFJ9k0,1,1,1,52,0,0,0,0,0,0,0
/ladies-c3/long-length-sheepskin-coat-brown-brissa-3581-p5741,1,16,0.0625,2.9375,0,0,0,0,0,0,0
/ladies-c3/long-length-toscana-suede-leather-coat-ocean-alaska-p3679,1,245,0.004081632653061225,9.493877551020407,7,12,0.5454545454545454,51.42857142857143,139,0,0
/ladies-c3/luxury-handcrafted-leather-writing-desk-cognac-se-1100-p6132,1,313,0.003194888178913738,51.57188498402556,1,0,0,1,5,0,0
/ladies-c3/marta-ponti-m38,1,19,0.05263157894736842,7.684210526315789,0,0,0,0,0,0,0
/ladies-c3/medium-vintage-leather-handbag-honey-g26-p3624,1,64,0.015625,12.546875,5,2,0.3333333333333333,4.2,26,0,0
/ladies-c3/medium-weekend-leather-holdall-blk-croc-harry-p6467,1,13,0.07692307692307693,10.76923076923077,0,0,0,0,0,0,0
/ladies-c3/medium-weekend-leather-holdall-blk-croc-harry-p6467/s19631?utm_medium=ppc&amp;utm_term=Ashwood-medium-weekend-leather-holdall-blk-croc-harry-size-one-size-size-one-size-0004471000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOoreFx2bbAh3RMqMKEqJeiycKRDZg2ytGTBRmy6YRVr5ZH9T5xgYsxw,1,1,1,14,0,0,0,0,0,0,0
/ladies-c3/medium-weekend-leather-holdall-cognac-croc-harry-p6469,1,26,0.038461538461538464,7.269230769230769,3,3,0.75,63.666666666666664,21,0,0
/ladies-c3/mens-3-pocket-medium-leather-messenger-bag-brown-w-72-p5502,1,1511,0.0006618133686300463,28.69953673064196,2,0,0,4,9,0,0
/ladies-c3/mens-3-pocket-medium-leather-messenger-bag-brown-w-72-p5502/s17103?utm_medium=ppc&amp;utm_term=Ashwood-mens-3-pocket-medium-leather-messenger-bag-brown-w-72-size-o-size-one-size-0004160800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopojKoiJQaAihMFyogxTaK_Kg0hrWcEfq-CTDA76GjdZ_Thu_2DFHU,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/mens-leather-backpack-chestnut-gb-jordan-p6353/s19303?utm_medium=ppc&amp;utm_term=gabicci-mens-leather-backpack-chestnut-gb-jordan-size-one-size-size-one-size-0004414000&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOopYjJuRPjYykmyfGFFKL5GZf3na9axrDJ_X0PslADw9tE6XAlwLQMA,1,1,1,3,0,0,0,0,0,0,0
/ladies-c3/mens-leather-hodded-jacket-dark-brown-amj-6-p8020,1,90,0.011111111111111112,10.3,0,0,0,0,0,0,0
/ladies-c3/mens-leather-holdall-weekend-bag-chestnut-calvin-p6349/s19299?utm_medium=ppc&amp;utm_term=gabicci-mens-leather-holdall-weekend-bag-chestnut-calvin-size-one-si-size-one-size-0004414200&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooJlZyf3j5jkcYNgRv0X7OKDx78TMXSS7NmqFzUmysz42YrJfINvbU,1,1,1,8,0,0,0,0,0,0,0
/ladies-c3/mens-leather-messenger-bag-black-gb-logan-p6354,1,475,0.002105263157894737,9.214736842105264,0,0,0,0,0,0,0
/ladies-c3/mens-leather-suit-carrier-brown-k-50-p7223/s21575?utm_medium=ppc&amp;utm_term=Ashwood-mens-leather-suit-carrier-brown-k-50-size-one-size-size-one-size-0004754800&amp;utm_campaign=froogle&amp;cid=GBP&amp;glCurrency=GBP&amp;glCountry=GB&amp;srsltid=AfmBOooGC5iXPHWcEBwx5ADzdWeQdwdHjP-W-NZcu02UTfoI64IbARlyxI0,1,1,1,38,0,0,0,0,0,0,0
